"","Muscle_LTDR_rep1","Muscle_LTDR_rep2","Muscle_LTDR_rep3","Muscle_LTAL_rep1","Muscle_LTAL_rep3","Muscle_Young_rep1","Muscle_Young_rep2","Muscle_Young_rep3","Muscle_STDR_rep1","Muscle_STDR_rep2"
"Btbd3",219.641894334848,224.353648277608,229.820358455736,188.434835412853,163.061514010578,287.709814638074,367.189892976464,260.502240702536,184.267027225721,229.214603351832
"Btbd6",98.037583737443,163.01351223167,118.340333831685,96.2656224391747,193.258090679204,166.473603438383,89.8162328143868,156.515749557903,107.41193546826,93.0909883344605
"Btbd7",246.979297492404,250.402199201225,258.119133937226,243.736363197059,273.782295128872,242.472422399383,307.312404433539,272.294523203474,237.047029998918,216.919567156715
"Btbd8",18.8533814879698,11.7638617074401,7.71784785858816,15.361535495613,17.1113934455545,19.904452585024,13.2082695315275,18.2244365923585,23.1491240233318,11.4168193240376
"Btbd9",90.4962311422551,99.1525486769951,110.622485973097,160.784071520749,132.864937341953,124.855202578787,125.03828489846,105.058516826537,137.042814218124,147.540434341409
"Btc",32.0507485295487,61.3401360459376,41.1618552458035,45.0605041204648,19.1244985567962,10.8569741372858,25.5359877609531,18.2244365923585,68.5214071090622,20.1989880348358
"Btd",140.457692085375,163.853788067916,166.362498285123,148.494843124259,146.956673120645,117.617219820596,115.35222057534,84.6900288703719,72.2252669527953,63.2316147177468
"Btf3",279.030046021953,270.568819271122,284.702832116808,150.543047857007,236.539850570901,240.662926709836,258.882082817938,199.39677683404,453.722830857304,295.959085553898
"Btf3l4",95.2095765142475,105.034479530715,99.4744835106918,69.6389609134455,62.406258448493,88.6652887878342,113.591117971136,71.8257206875306,84.2628114449278,76.404867783944
"Btg1",389.322327726576,361.31860958566,413.333629759944,657.473719212236,260.697111905801,202.663517229335,255.359877609531,187.604494333102,244.454749686384,328.453109783851
"Btg2",478.875889794433,601.637498751936,230.677897106691,271.387127089163,211.376036680379,626.085508583483,467.572741416073,196.18069978833,444.463181247971,295.959085553898
"Btg3",5.65601444639094,8.40275836245721,6.00277055667968,8.19281893099359,5.03276277810427,3.61899137909528,10.566615625222,4.28810272761377,2.77789488279982,5.2693012264789
"Btg4",0,0,0,0,1.00655255562085,0,0.880551302101832,0,0,0
"Btk",37.7067629759396,14.2846892161773,25.7261595286272,86.0245987754327,41.268654780455,19.904452585024,25.5359877609531,28.9446934113929,34.2607035545311,67.6226990731459
"Btla",84.8402166958641,3.36110334498288,66.8880147744307,401.448127618686,6.03931533372513,37.9994094805004,30.8192955735641,73.9697720513375,22.2231590623985,173.008723602724
"Btn1a1",3.77067629759396,3.36110334498288,1.71507730190848,16.3856378619872,2.01310511124171,0,5.28330781261099,2.14405136380688,2.77789488279982,0
"Btn2a2",0.94266907439849,0,0,5.120511831871,0,0,2.64165390630549,0,0,0
"Btn3a3",0,1.68055167249144,0.85753865095424,2.0482047327484,0,0,0.880551302101832,3.21607704571033,0.925964960933273,3.51286748431927
"Btnl2",2.82800722319547,1.68055167249144,4.2876932547712,11.2651260301162,15.0982883343128,1.80949568954764,5.28330781261099,2.14405136380688,2.77789488279982,7.90395183971835
"Btnl3",0.94266907439849,0,1.71507730190848,2.0482047327484,0,0,0.880551302101832,1.07202568190344,0,1.75643374215963
"Btnl6",0,0,0,0,0,0,0,0,0,0
"Btnl7",15.0827051903758,10.0833100349487,3.43015460381696,9.21692129736779,4.02621022248342,9.04747844773819,12.3277182294256,7.5041797733241,13.8894744139991,7.90395183971835
"Btnl9",73.5281878030822,69.7428944083948,110.622485973097,182.290221214607,51.3341803366636,77.8083146505484,91.5773354185905,54.6733097770756,19.4452641795987,51.8147953937092
"Btrc",147.999044680563,130.242754618087,120.055411133594,113.675362667536,128.838727119469,151.997637922002,168.18529870145,180.100314559778,161.117903202389,146.662217470329
"Bub1",3.77067629759396,10.0833100349487,4.2876932547712,9.21692129736779,7.04586788934598,10.8569741372858,3.52220520840733,5.36012840951721,9.25964960933273,39.5197591985917
"Bub1b",12.2546979671804,11.7638617074401,29.1563141324442,49.1569135859616,23.1507087792796,3.61899137909528,7.92496171891648,13.9363338647447,27.7789488279982,81.6741690104229
"Bub3",251.692642864397,273.089646779859,293.27821862635,185.36252831373,292.906793685669,240.662926709836,266.807044536855,265.862369112054,337.977210740644,276.638314390142
"Bud13",32.0507485295487,35.2915851223203,45.4495485005747,23.5543544266066,41.268654780455,57.9038620655244,36.1026033861751,43.9530529580411,63.8915823043958,56.2058797491082
"Bud31",358.214248271426,472.235019970095,478.506567232466,265.242512890918,425.771731027621,363.708633599075,361.906585163853,294.807062523447,597.247399801961,427.691616215871
"Butr1",0,10.0833100349487,10.2904638114509,6.1446141982452,0,9.04747844773819,3.52220520840733,5.36012840951721,15.7414043358656,106.264241400658
"Bves",262.06200268278,263.006336744911,243.540976871004,126.988693430401,334.175448466124,378.184599115456,298.506891412521,391.289373894756,263.900013865983,272.247230034743
"Bysl",134.801677638984,140.326064653035,123.485565737411,110.603055568414,161.048408899337,126.664698268335,98.6217458354051,153.299672512192,114.819655155726,93.0909883344605
"Bzrap1",6.59868352078943,2.52082750873716,5.14523190572544,13.3133307628646,4.02621022248342,10.8569741372858,170.826952607755,8.57620545522754,7.40771968746618,46.5454941672303
"Bzw1",730.56853265883,821.789767848315,910.706047313403,796.751641039127,676.403317377214,763.607180989103,796.018377100056,679.664282326782,741.697933707551,562.058797491082
"Bzw2",738.109885254018,746.1649425862,620.85798329087,387.110694489447,702.573683823356,1085.69741372858,712.366003400382,956.24690825787,622.248453747159,547.129110682726
"C030005K15Rik",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"C030006K11Rik",185.705807656503,231.916130803819,241.825899569096,157.711764421627,126.825622008228,128.474193957882,108.307810158525,129.715107510316,112.041760272926,86.065253365822
"C030017K20Rik",6.59868352078943,8.40275836245721,6.86030920763392,10.241023663742,11.0720781118294,7.23798275819055,26.4165390630549,9.64823113713098,4.62982480466636,7.02573496863853
"C030019I05Rik",1.88533814879698,0.840275836245721,1.71507730190848,13.3133307628646,0,1.80949568954764,6.16385911471282,3.21607704571033,0.925964960933273,4.39108435539908
"C030030A07Rik",1.88533814879698,3.36110334498288,2.57261595286272,4.0964094654968,7.04586788934598,7.23798275819055,8.80551302101832,7.5041797733241,4.62982480466636,4.39108435539908
"C030034I22Rik",3.77067629759396,8.40275836245721,6.00277055667968,13.3133307628646,7.04586788934598,12.6664698268335,7.92496171891648,7.5041797733241,7.40771968746618,11.4168193240376
"C030037F17Rik",0,0,0,0,0,0,0,0,0,0
"C030039L03Rik",15.0827051903758,10.0833100349487,9.43292516049664,20.482047327484,11.0720781118294,14.4759655163811,9.68606432312015,17.1524109104551,13.8894744139991,11.4168193240376
"C030046E11Rik",504.327954803192,568.866741138353,561.687816375027,555.063482574816,555.617010702712,645.989961168507,589.969372408227,630.351100959224,431.499671794905,483.019279093899
"C030046I01Rik",255.463319161991,285.693784323545,221.244971946194,217.10970167133,217.415352014105,280.471831879884,260.643185422142,319.463653207226,254.64036425665,251.170025128827
"C030048B08Rik",67.8721733566913,68.0623427359034,53.1673963591629,48.1328112195874,63.4128110041138,54.2848706864291,52.8330781261099,67.5376179599169,74.0771968746618,56.2058797491082
"C030048H21Rik",0.94266907439849,0,0.85753865095424,2.0482047327484,0,0,2.64165390630549,3.21607704571033,0.925964960933273,0
"C130022K22Rik",114.062958002217,89.9095144782922,102.904638114509,116.747669766659,101.661808117706,99.5222629251201,108.307810158525,94.3382600075029,125.931234686925,113.289976369296
"C130026I21Rik",43.3627774223305,1.68055167249144,11.1480024624051,58.3738348833294,43.2817598916967,0,14.9693721357311,2.14405136380688,13.8894744139991,30.7375904877936
"C130026L21Rik",0,1.68055167249144,0.85753865095424,6.1446141982452,0,0,0.880551302101832,0,0,0
"C130039O16Rik",180.049793210112,155.451029705458,189.516041860887,264.218410524543,192.251538123583,218.948978435264,166.424196097246,231.557547291144,208.342116209986,312.645206104415
"C130040N14Rik",1.88533814879698,0.840275836245721,0,2.0482047327484,1.00655255562085,0,0.880551302101832,0,0.925964960933273,0.878216871079816
"C130050O18Rik",4.71334537199245,6.72220668996577,3.43015460381696,11.2651260301162,9.05897300058769,0,3.52220520840733,1.07202568190344,2.77789488279982,26.3465061323945
"C130060K24Rik",0,0,0,6.1446141982452,1.00655255562085,0,0.880551302101832,0,0,0
"C130073F10Rik",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"C130074G19Rik",408.175709214546,222.673096605116,339.585305777879,576.569632268674,380.476866024683,202.663517229335,155.857580472024,93.2662343255995,202.786326444387,148.418651212489
"C130079G13Rik",0.94266907439849,0,0,1.0241023663742,0,0,0.880551302101832,0,0,1.75643374215963
"C1d",663.639028376537,584.831982027022,501.66011080823,351.26711166635,504.282830366048,528.37274134791,642.802450534337,571.389688454535,448.167041091704,466.333158543382
"C1galt1",185.705807656503,189.062063155287,194.661273766612,198.675859076595,167.087724233062,188.187551712954,196.362940368708,202.612853879751,330.569491053178,202.868097219438
"C1galt1c1",205.501858218871,157.13158137795,180.08311670039,184.338425947356,168.094276788683,182.759064644311,185.796324743486,157.587775239806,229.639310311452,133.488964404132
"C1qa",434.570443297704,386.526884673032,500.802572157276,536.62963998008,1394.07528953488,423.421991354147,364.548239070158,237.989701382564,649.101437614224,646.367617114745
"C1qb",371.411615313005,268.888267598631,402.185627297538,429.098891510789,1100.16194329359,336.566198255861,326.684533079779,216.549187744495,448.167041091704,588.405303623477
"C1qbp",279.030046021953,334.429782825797,287.27544806967,173.07329991724,172.120487011166,345.613676703599,253.598775005327,365.560757529074,212.971941014653,241.50963954695
"C1qc",406.290371065749,289.054887668528,447.635175798113,440.364017540906,1197.79754118882,311.233258602194,281.776416672586,216.549187744495,499.095113943034,552.398411909204
"C1ql1",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"C1ql2",0,0,0.85753865095424,3.0723070991226,0,0,0.880551302101832,1.07202568190344,0,0.878216871079816
"C1ql3",3.77067629759396,5.04165501747433,6.86030920763392,13.3133307628646,5.03276277810427,12.6664698268335,34.3415007819714,11.7922825009379,14.8154393749324,12.2950361951174
"C1ql4",0,0,0,1.0241023663742,0,0,0,0,0,0
"C1qtnf1",206.444527293269,183.180132301567,159.502189077489,186.386630680104,288.880583463185,173.711586196573,181.393568232977,153.299672512192,91.670531132394,136.123615017372
"C1qtnf2",36.7640939015411,34.4513092860746,20.5809276229018,25.602559159355,60.3931533372513,47.0468879282386,41.3859111987861,37.5208988666205,19.4452641795987,35.1286748431927
"C1qtnf3",8.48402166958641,22.6874475786345,9.43292516049664,12.2892283964904,18.1179460011754,34.3804181014051,30.8192955735641,23.5845650018757,8.33368464839945,21.9554217769954
"C1qtnf4",78.2415331750747,80.6664802795892,84.8963264444697,18.4338425947356,82.53730956091,39.808905170048,55.4747320324154,45.0250786399446,177.785272499188,80.7959521393431
"C1qtnf5",0,0,0,0,0,0,0,0,0,0
"C1qtnf6",19.7960505623683,15.124965052423,19.7233889719475,35.843582823097,37.2424445579716,85.046297408739,59.8774885429245,52.5292584132687,15.7414043358656,34.2504579721128
"C1qtnf7",53.7321372407139,94.1108936595208,65.1729374725222,46.084606486839,61.3997058928721,56.0943663759768,56.3552833345172,40.7369759123308,54.6319326950631,93.9692052055403
"C1qtnf9",55.6174753895109,68.0623427359034,86.6114037463782,64.5184490815745,29.1900241130048,132.093185336978,78.369065887063,80.4019261427582,75.0031618355951,99.2385064320192
"C1ra",241.323283046013,215.110614078905,212.669585436651,227.350725335072,349.273736800436,255.138892226217,219.257274223356,121.138902055089,234.269135116118,319.670941073053
"C1rb",0,0,0,0,0,0,0.880551302101832,0,0,0
"C1rl",49.96146094312,73.9442735896234,51.4523190572544,66.5666538143229,42.2752073360759,106.760245683311,30.8192955735641,41.8090015942342,16.6673692967989,28.1029398745541
"C1s",907.790318645746,814.227285322104,840.387877935155,919.643925004031,1586.32682765847,975.318176666177,848.851455226166,573.533739818342,793.551971519815,1060.00776339334
"C2",86.7255548446611,55.4582051922176,49.7372417553459,163.856378619872,152.99598845437,52.4753749968815,72.2052067723502,34.3048218209101,73.1512319137285,93.9692052055403
"C230029F24Rik",0,0,0,0,1.00655255562085,0,0,0,0,0
"C230052I12Rik",12.2546979671804,5.88193085372005,17.1507730190848,16.3856378619872,8.05242044496683,12.6664698268335,15.849923437833,16.0803852285516,12.9635094530658,14.9296868083569
"C230062I16Rik",1.88533814879698,1.68055167249144,0.85753865095424,7.16871656461939,2.01310511124171,1.80949568954764,1.76110260420366,2.14405136380688,3.70385984373309,4.39108435539908
"C230081A13Rik",362.927593643419,330.228403644568,379.889622372728,425.002482045293,458.98796536311,461.421400834648,387.442572924806,396.649502304274,374.089844217042,452.281688606105
"C230091D08Rik",0.94266907439849,1.68055167249144,0,2.0482047327484,0,1.80949568954764,0,2.14405136380688,1.85192992186655,2.63465061323945
"C230096C10Rik",439.283788669696,380.644953819312,364.453926655552,449.580938838273,370.411340468474,419.802999975052,376.875957299584,399.865579349984,317.605981600113,307.375904877936
"C2cd2",840.860814363453,783.977355217258,773.499863160724,580.666041734171,943.13974461674,1702.73544386433,991.500766166662,1495.4758262553,840.776184527411,520.782604550331
"C2cd2l",178.164455061315,122.680272091875,110.622485973097,77.8317798444391,90.5897300058769,88.6652887878342,78.369065887063,78.2578747789513,83.3368464839945,79.0395183971835
"C2cd3",172.508440614924,169.735718921636,183.513271304207,214.037394572208,148.969778231886,164.664107748835,150.574272659413,152.227646830289,214.823870936519,201.989880348358
"C2cd4a",0.94266907439849,1.68055167249144,0.85753865095424,4.0964094654968,2.01310511124171,1.80949568954764,2.64165390630549,1.07202568190344,0,0
"C2cd4b",0,2.52082750873716,0,1.0241023663742,0,0,0,2.14405136380688,0.925964960933273,0
"C2cd4c",0.94266907439849,0,1.71507730190848,4.0964094654968,5.03276277810427,5.42848706864291,8.80551302101832,2.14405136380688,6.48175472653291,0.878216871079816
"C2cd4d",0,0,0.85753865095424,3.0723070991226,0,0,0.880551302101832,3.21607704571033,2.77789488279982,0.878216871079816
"C3",9625.59391868298,10373.2051984534,10917.3245652984,6059.61370183614,18058.5594003937,12697.2312535558,5488.47626600072,4789.81074674458,5490.97221833431,6389.90595397674
"C330005M16Rik",0,0,0.85753865095424,4.0964094654968,0,0,1.76110260420366,3.21607704571033,2.77789488279982,0.878216871079816
"C330006D17Rik",18.8533814879698,10.9235858711944,11.1480024624051,15.361535495613,3.01965766686256,1.80949568954764,10.566615625222,6.43215409142065,11.1115795311993,13.1732530661972
"C330006K01Rik",49.96146094312,30.249930104846,38.5892392929408,48.1328112195874,54.3538380035261,57.9038620655244,40.5053598966842,57.8893868227859,38.8905283591974,57.9623134912679
"C330007P06Rik",265.832678980374,307.540956065934,410.761013807081,338.97788326986,210.369484124759,153.807133611549,265.045941932651,183.316391605489,152.78421855399,161.591904278686
"C330011M18Rik",11.3120288927819,12.6041375436858,6.86030920763392,10.241023663742,11.0720781118294,10.8569741372858,1.76110260420366,6.43215409142065,8.33368464839945,10.5386024529578
"C330013J21Rik",2.82800722319547,0.840275836245721,1.71507730190848,1.0241023663742,0,1.80949568954764,0,1.07202568190344,0.925964960933273,0
"C330018D20Rik",172.508440614924,252.082750873716,229.820358455736,138.253819460517,162.054961454958,151.997637922002,191.079632556097,184.388417287392,127.783164608792,108.898892013897
"C330019G07Rik",298.826096584321,337.79088617078,363.596388004598,488.496828760493,292.906793685669,367.32762497817,412.978560685759,329.111884344357,334.273350896911,393.441158243758
"C330021F23Rik",0,0,0.85753865095424,13.3133307628646,0,0,1.76110260420366,1.07202568190344,0,0.878216871079816
"C330027C09Rik",28.2800722319547,23.5277234148802,28.2987754814899,33.7953780903486,21.1376036680379,37.9994094805004,18.4915773441385,24.6565906837792,17.5933342577322,56.2058797491082
"C330046G03Rik",0,0,0,1.0241023663742,0,0,0,0,0,0.878216871079816
"C3ar1",79.1842022494732,61.3401360459376,89.1840196992409,94.2174177064263,192.251538123583,72.3798275819055,51.0719755219062,53.6012840951721,98.1522858589269,88.6999039790615
"C430048L16Rik",80.1268713238717,73.9442735896234,80.6086331896985,100.362031904672,78.5110993384266,106.760245683311,86.2940276059795,110.418645236055,78.7070216793282,91.3345545923009
"C4b",991.687866267212,631.047153020536,577.981050743158,1166.45259530021,2493.23068027286,1308.26538354294,570.597243761987,427.738247079473,726.882494332619,1197.00959528179
"C4bp",7.54135259518792,30.249930104846,0.85753865095424,3.0723070991226,0,410.755521527314,14.0888208336293,17.1524109104551,1531.54604538363,0
